Date,BTC_Close,ETH_Close
2020-10-06,10599.66,340.75
2020-10-07,10666.39,341.58
2020-10-08,10925.57,350.95
2020-10-09,11050.64,365.02
2020-10-10,11293.22,370.52
2020-10-11,11369.02,374.16
2020-10-12,11528.25,386.51
2020-10-13,11420.56,381.04
2020-10-14,11417.89,378.69
2020-10-15,11505.12,377.64
2020-10-16,11319.32,365.5
2020-10-17,11360.2,368.32
2020-10-18,11503.14,378.11
2020-10-19,11751.47,379.3
2020-10-20,11909.99,368.52
2020-10-21,12780.96,390.38
2020-10-22,12968.52,413.98
2020-10-23,12923.07,409.11
2020-10-24,13111.73,412.14
2020-10-25,13028.83,405.86
2020-10-26,13052.19,392.52
2020-10-27,13636.17,403.45
2020-10-28,13266.4,388.23
2020-10-29,13455.7,387.13
2020-10-30,13560.1,382.49
2020-10-31,13791.0,386.46
2020-11-01,13761.5,396.67
2020-11-02,13549.37,383.02
2020-11-03,14023.53,387.88
2020-11-04,14144.01,402.49
2020-11-05,15590.02,416.69
2020-11-06,15579.92,455.91
2020-11-07,14818.3,435.21
2020-11-08,15475.1,454.3
2020-11-09,15328.41,444.32
2020-11-10,15297.21,450.34
2020-11-11,15684.24,463.09
2020-11-12,16291.86,462.39
2020-11-13,16320.7,476.43
2020-11-14,16070.45,460.89
2020-11-15,15957.0,448.08
2020-11-16,16713.57,460.55
2020-11-17,17659.38,482.15
2020-11-18,17776.12,478.41
2020-11-19,17802.82,471.25
2020-11-20,18655.67,510.12
2020-11-21,18703.8,552.35
2020-11-22,18414.43,560.03
2020-11-23,18368.0,608.58
2020-11-24,19160.01,604.97
2020-11-25,18719.11,569.5
2020-11-26,17149.47,519.83
2020-11-27,17139.52,518.68
2020-11-28,17719.85,537.52
2020-11-29,18184.99,576.3
2020-11-30,19695.87,616.66
2020-12-01,18764.96,585.26
2020-12-02,19204.09,596.89
2020-12-03,19421.9,615.85
2020-12-04,18650.52,567.24
2020-12-05,19147.66,596.8
2020-12-06,19359.4,601.54
2020-12-07,19166.9,591.28
2020-12-08,18324.11,554.94
2020-12-09,18541.28,573.09
2020-12-10,18254.63,558.99
2020-12-11,18036.53,544.43
2020-12-12,18808.69,568.04
2020-12-13,19174.99,590.7
2020-12-14,19273.14,586.29
2020-12-15,19426.43,588.64
2020-12-16,21335.52,637.18
2020-12-17,22797.16,642.7
2020-12-18,23107.39,653.85
2020-12-19,23821.61,658.03
2020-12-20,23455.52,638.18
2020-12-21,22719.71,607.58
2020-12-22,23810.79,636.45
2020-12-23,23232.76,585.56
2020-12-24,23729.2,612.31
2020-12-25,24712.47,626.82
2020-12-26,26493.39,637.44
2020-12-27,26281.66,685.11
2020-12-28,27079.41,730.41
2020-12-29,27385.0,732.0
2020-12-30,28875.54,752.17
2020-12-31,28923.63,736.42
2021-01-01,29331.69,728.91
2021-01-02,32178.33,774.56
2021-01-03,33000.05,978.28
2021-01-04,31988.71,1041.43
2021-01-05,33949.53,1099.56
2021-01-06,36769.36,1208.42
2021-01-07,39432.28,1224.87
2021-01-08,40582.81,1216.93
2021-01-09,40088.22,1276.0
2021-01-10,38150.02,1254.25
2021-01-11,35404.47,1087.01
2021-01-12,34051.24,1050.16
2021-01-13,37371.38,1129.89
2021-01-14,39144.5,1231.62
2021-01-15,36742.22,1168.53
2021-01-16,35994.98,1227.83
2021-01-17,35828.61,1232.45
2021-01-18,36631.27,1258.45
2021-01-19,35891.49,1365.36
2021-01-20,35468.23,1376.99
2021-01-21,30850.13,1110.96
2021-01-22,32945.17,1232.62
2021-01-23,32078.0,1233.6
2021-01-24,32259.9,1392.51
2021-01-25,32254.2,1317.88
2021-01-26,32467.77,1365.97
2021-01-27,30366.15,1239.03
2021-01-28,33364.86,1329.69
2021-01-29,34252.2,1379.5
2021-01-30,34262.88,1378.05
2021-01-31,33092.98,1312.55
2021-02-01,33526.37,1374.17
2021-02-02,35466.24,1511.87
2021-02-03,37618.87,1664.49
2021-02-04,36936.66,1595.67
2021-02-05,38290.24,1719.19
2021-02-06,39186.94,1676.35
2021-02-07,38795.69,1611.62
2021-02-08,46374.87,1750.15
2021-02-09,46420.42,1769.13
2021-02-10,44807.58,1740.78
2021-02-11,47969.51,1785.62
2021-02-12,47287.6,1840.26
2021-02-13,47153.69,1814.96
2021-02-14,48577.79,1800.42
2021-02-15,47911.1,1779.25
2021-02-16,49133.45,1781.99
2021-02-17,52119.71,1849.88
2021-02-18,51552.6,1939.61
2021-02-19,55906.0,1955.0
2021-02-20,55841.19,1913.0
2021-02-21,57408.57,1933.53
2021-02-22,54087.67,1777.58
2021-02-23,48891.0,1577.89
2021-02-24,49676.2,1623.39
2021-02-25,47073.73,1481.75
2021-02-26,46276.87,1444.59
2021-02-27,46106.43,1458.13
2021-02-28,45135.66,1419.18
2021-03-01,49587.03,1569.86
2021-03-02,48440.65,1486.78
2021-03-03,50349.37,1567.69
2021-03-04,48374.09,1539.23
2021-03-05,48751.71,1528.31
2021-03-06,48882.2,1650.35
2021-03-07,50971.75,1726.16
2021-03-08,52375.17,1833.18
2021-03-09,54884.5,1870.51
2021-03-10,55851.59,1795.12
2021-03-11,57773.16,1825.78
2021-03-12,57221.72,1766.1
2021-03-13,61188.39,1922.35
2021-03-14,58968.31,1848.1
2021-03-15,55605.2,1793.48
2021-03-16,56900.75,1805.12
2021-03-17,58912.97,1823.58
2021-03-18,57648.16,1776.08
2021-03-19,58030.01,1809.1
2021-03-20,58102.28,1806.1
2021-03-21,57351.56,1782.98
2021-03-22,54083.25,1680.97
2021-03-23,54340.89,1668.08
2021-03-24,52303.65,1581.84
2021-03-25,51293.78,1585.74
2021-03-26,55025.59,1698.84
2021-03-27,55817.14,1712.63
2021-03-28,55777.63,1687.01
2021-03-29,57635.47,1816.74
2021-03-30,58746.57,1840.46
2021-03-31,58740.55,1919.37
2021-04-01,58720.44,1968.05
2021-04-02,58950.01,2133.69
2021-04-03,57051.94,2008.52
2021-04-04,58202.01,2075.69
2021-04-05,59129.99,2107.38
2021-04-06,57991.15,2112.21
2021-04-07,55953.45,1963.47
2021-04-08,58077.52,2080.46
2021-04-09,58142.54,2066.87
2021-04-10,59769.13,2133.49
2021-04-11,60002.43,2151.36
2021-04-12,59860.0,2137.69
2021-04-13,63575.0,2299.19
2021-04-14,62959.53,2432.6
2021-04-15,63159.98,2514.04
2021-04-16,61334.8,2422.67
2021-04-17,60006.66,2317.6
2021-04-18,56150.01,2235.64
2021-04-19,55633.14,2161.12
2021-04-20,56425.0,2330.03
2021-04-21,53787.63,2357.06
2021-04-22,51690.96,2397.94
2021-04-23,51125.14,2367.39
2021-04-24,50047.84,2213.35
2021-04-25,49066.77,2320.49
2021-04-26,54001.39,2532.6
2021-04-27,55011.97,2666.13
2021-04-28,54846.22,2748.24
2021-04-29,53555.0,2757.04
2021-04-30,57694.27,2772.42
2021-05-01,57800.37,2944.77
2021-05-02,56578.21,2949.56
2021-05-03,57169.39,3431.04
2021-05-04,53200.01,3239.01
2021-05-05,57436.11,3524.26
2021-05-06,56393.68,3489.73
2021-05-07,57314.75,3479.53
2021-05-08,58862.05,3910.26
2021-05-09,58240.84,3923.95
2021-05-10,55816.14,3945.88
2021-05-11,56670.02,4173.45
2021-05-12,49631.32,3823.21
2021-05-13,49670.97,3717.91
2021-05-14,49841.45,4075.01
2021-05-15,46762.99,3646.68
2021-05-16,46431.5,3582.1
2021-05-17,43538.04,3282.51
2021-05-18,42849.78,3375.07
2021-05-19,36690.09,2438.92
2021-05-20,40526.64,2768.62
2021-05-21,37252.01,2430.98
2021-05-22,37449.73,2294.87
2021-05-23,34655.25,2096.39
2021-05-24,38796.29,2648.43
2021-05-25,38324.72,2705.11
2021-05-26,39241.91,2884.94
2021-05-27,38529.98,2742.23
2021-05-28,35663.49,2412.1
2021-05-29,34605.15,2278.74
2021-05-30,35641.27,2385.98
2021-05-31,37253.81,2706.15
2021-06-01,36693.09,2634.57
2021-06-02,37568.68,2706.22
2021-06-03,39246.79,2857.25
2021-06-04,36829.0,2689.51
2021-06-05,35513.2,2627.73
2021-06-06,35796.31,2711.92
2021-06-07,33552.79,2592.05
2021-06-08,33380.81,2507.23
2021-06-09,37388.05,2610.18
2021-06-10,36675.72,2471.09
2021-06-11,37331.98,2354.01
2021-06-12,35546.11,2370.74
2021-06-13,39020.57,2509.33
2021-06-14,40516.29,2580.77
2021-06-15,40144.04,2543.54
2021-06-16,38349.01,2367.89
2021-06-17,38092.97,2373.28
2021-06-18,35819.84,2234.09
2021-06-19,35483.72,2164.67
2021-06-20,35600.16,2243.47
2021-06-21,31608.93,1885.49
2021-06-22,32509.56,1879.28
2021-06-23,33678.07,1968.14
2021-06-24,34663.09,1989.52
2021-06-25,31584.45,1808.82
2021-06-26,32283.65,1829.64
2021-06-27,34700.34,1982.28
2021-06-28,34494.89,2084.41
2021-06-29,35911.73,2165.33
2021-06-30,35045.0,2275.68
2021-07-01,33504.69,2106.41
2021-07-02,33786.55,2154.13
2021-07-03,34669.13,2226.99
2021-07-04,35286.51,2322.69
2021-07-05,33690.14,2196.53
2021-07-06,34220.01,2322.5
2021-07-07,33862.12,2316.57
2021-07-08,32875.71,2116.33
2021-07-09,33815.81,2146.99
2021-07-10,33502.87,2110.69
2021-07-11,34258.99,2140.45
2021-07-12,33086.63,2031.58
2021-07-13,32729.77,1940.15
2021-07-14,32820.02,1994.58
2021-07-15,31880.0,1919.51
2021-07-16,31383.87,1876.26
2021-07-17,31520.07,1899.59
2021-07-18,31778.56,1891.64
2021-07-19,30839.65,1818.73
2021-07-20,29790.35,1786.03
2021-07-21,32144.51,1995.5
2021-07-22,32287.83,2024.56
2021-07-23,33634.09,2124.25
2021-07-24,34258.14,2184.75
2021-07-25,35381.02,2189.79
2021-07-26,37237.6,2228.08
2021-07-27,39457.87,2299.49
2021-07-28,40019.56,2300.9
2021-07-29,40016.48,2382.92
2021-07-30,42206.37,2461.81
2021-07-31,41461.83,2531.05
2021-08-01,39845.44,2555.69
2021-08-02,39147.82,2606.93
2021-08-03,38207.05,2509.04
2021-08-04,39723.18,2724.78
2021-08-05,40862.46,2826.99
2021-08-06,42836.87,2891.58
2021-08-07,44572.54,3160.31
2021-08-08,43794.37,3011.85
2021-08-09,46253.4,3160.52
2021-08-10,45584.99,3141.66
2021-08-11,45511.0,3160.5
2021-08-12,44399.0,3045.96
2021-08-13,47800.0,3322.32
2021-08-14,47068.51,3263.16
2021-08-15,46973.82,3307.09
2021-08-16,45901.29,3146.53
2021-08-17,44695.95,3011.72
2021-08-18,44705.29,3014.55
2021-08-19,46760.62,3184.12
